index	Gene
bc2018--bc2018___80_03524	BACUNI_01004
bc2018--bc2018___80_03525	BACUNI_01005
bc2018--bc2018___80_03526	BACUNI_01007
bc2018--bc2018___80_03527	BACUNI_01008
bc2018--bc2018___80_03528	BACUNI_01009
bc2018--bc2018___80_03529	BACUNI_01010
bc2018--bc2018___80_03530	BACUNI_01011
bc2018--bc2018___80_03531	lpxA
bc2018--bc2018___80_03532	BACUNI_01015
bc2018--bc2018___80_03533	mdsC
bc2018--bc2018___80_03534	bc2018--bc2018___80_03534
bc2018--bc2018___80_03535	bc2018--bc2018___80_03535
bc2018--bc2018___80_03536	BACUNI_01022
bc2018--bc2018___80_03537	BACUNI_01023
bc2018--bc2018___80_03538	BACUNI_01024
bc2018--bc2018___80_03539	BACUNI_01025
bc2018--bc2018___80_03540	BACUNI_01026
bc2018--bc2018___80_03541	BACUNI_01028
bc2018--bc2018___80_03542	BACUNI_01029
bc2018--bc2018___80_03543	BACUNI_01030
bc2018--bc2018___80_03544	BACUNI_01032
bc2018--bc2018___80_03545	BACUNI_01033
bc2018--bc2018___80_03546	dapB
bc2018--bc2018___80_03547	lepB
bc2018--bc2018___80_03548	lepB_1
bc2018--bc2018___80_03549	BACUNI_01037
bc2018--bc2018___80_03550	BACUNI_01038
bc2018--bc2018___80_03551	BACUNI_01039
bc2018--bc2018___80_03552	uxuA
bc2018--bc2018___80_03553	BACUNI_01041
bc2018--bc2018___80_03554	BACUNI_01042
bc2018--bc2018___80_03555	BACUNI_01044
bc2018--bc2018___80_03556	BACUNI_01046
bc2018--bc2018___80_03557	bc2018--bc2018___80_03557
bc2018--bc2018___80_03558	queH
bc2018--bc2018___80_03559	BACUNI_01048
bc2018--bc2018___80_03560	BACUNI_01049
bc2018--bc2018___80_03561	bc2018--bc2018___80_03561
bc2018--bc2018___80_03562	BACUNI_01051
bc2018--bc2018___80_03563	BACUNI_01052
bc2018--bc2018___80_03564	BACUNI_01053
bc2018--bc2018___80_03565	BACUNI_01054
bc2018--bc2018___80_03566	bc2018--bc2018___80_03566
bc2018--bc2018___80_03567	dps
bc2018--bc2018___80_03568	BACUNI_01058
bc2018--bc2018___80_03569	ahpC
bc2018--bc2018___80_03570	ahpF
bc2018--bc2018___80_03571	BACUNI_01062
bc2018--bc2018___80_03572	BACUNI_01063
bc2018--bc2018___80_03573	dinD
bc2018--bc2018___80_03574	BACUNI_01065
bc2018--bc2018___80_03575	ruvB
bc2018--bc2018___80_03576	BACUNI_01067
bc2018--bc2018___80_03577	BACUNI_01068
bc2018--bc2018___80_03578	BACUNI_01069
bc2018--bc2018___80_03579	BACUNI_01070
bc2018--bc2018___80_03580	BACUNI_01071
bc2018--bc2018___80_03581	BACUNI_01072
bc2018--bc2018___80_03582	BACUNI_01073
bc2018--bc2018___80_03583	BACUNI_01074
bc2018--bc2018___80_03584	BACUNI_01075
bc2018--bc2018___80_03585	BACUNI_01076
bc2018--bc2018___80_03586	ybeY
bc2018--bc2018___80_03587	BACUNI_01078
bc2018--bc2018___80_03588	BACUNI_01079
bc2018--bc2018___80_03589	BACUNI_01080
bc2018--bc2018___80_03590	bc2018--bc2018___80_03590
bc2018--bc2018___80_03591	BACUNI_01083
bc2018--bc2018___80_03592	BACUNI_01084
bc2018--bc2018___80_03593	BACUNI_01085
bc2018--bc2018___80_03594	BACUNI_01086
bc2018--bc2018___80_03595	BACUNI_01087
bc2018--bc2018___80_03596	BACUNI_01088
bc2018--bc2018___80_03597	BACUNI_01089
bc2018--bc2018___80_03598	BACUNI_01090
bc2018--bc2018___80_03599	BACUNI_01092
bc2018--bc2018___80_03600	BACUNI_01094
bc2018--bc2018___80_03601	mnmG
bc2018--bc2018___80_03602	apt
bc2018--bc2018___80_03603	uvrC
bc2018--bc2018___80_03604	dtd
bc2018--bc2018___80_03605	BACUNI_01099
bc2018--bc2018___80_03606	deoC
bc2018--bc2018___80_03607	BACUNI_01101
bc2018--bc2018___80_03608	polA
bc2018--bc2018___80_03609	BACUNI_01103
bc2018--bc2018___80_03610	BACUNI_01104
bc2018--bc2018___80_03611	bc2018--bc2018___80_03611
bc2018--bc2018___80_03612	BACUNI_01106
bc2018--bc2018___80_03613	ychF
bc2018--bc2018___80_03614	BACUNI_00207
bc2018--bc2018___80_03615	BACUNI_00206
bc2018--bc2018___80_03616	lgt
bc2018--bc2018___80_03617	BACUNI_00204
bc2018--bc2018___80_03618	BACUNI_00202
bc2018--bc2018___80_03619	BACUNI_00201
bc2018--bc2018___80_03620	BACUNI_00200
bc2018--bc2018___80_03621	BACUNI_00199
bc2018--bc2018___80_03622	BACUNI_00198
bc2018--bc2018___80_03623	BACUNI_00197
bc2018--bc2018___80_03624	BACUNI_00196
bc2018--bc2018___80_03625	BACUNI_00195
bc2018--bc2018___80_03626	BACUNI_00193
bc2018--bc2018___80_03627	BACUNI_00192
bc2018--bc2018___80_03628	BACUNI_00191
bc2018--bc2018___80_03629	BACUNI_00190
bc2018--bc2018___80_03630	BACUNI_00189
bc2018--bc2018___80_03631	BACUNI_00186
bc2018--bc2018___80_03632	mutS
bc2018--bc2018___80_03633	BACUNI_00183
bc2018--bc2018___80_03634	bc2018--bc2018___80_03634
bc2018--bc2018___80_03635	BACUNI_00181
bc2018--bc2018___80_03636	BACUNI_00180
bc2018--bc2018___80_03637	BACUNI_00179
bc2018--bc2018___80_03638	BACUNI_00178
bc2018--bc2018___80_03639	BACUNI_00177
bc2018--bc2018___80_03640	bc2018--bc2018___80_03640
bc2018--bc2018___80_03641	BACUNI_00174
bc2018--bc2018___80_03642	BACUNI_00173
bc2018--bc2018___80_03643	BACUNI_00172
bc2018--bc2018___80_03644	BACUNI_00171
bc2018--bc2018___80_03645	BACUNI_00170
bc2018--bc2018___80_03646	bc2018--bc2018___80_03646
bc2018--bc2018___80_03647	BACUNI_00168
bc2018--bc2018___80_03648	BACUNI_00167
bc2018--bc2018___80_03649	BACUNI_00166
bc2018--bc2018___80_03650	BACUNI_00165
bc2018--bc2018___80_03651	BACUNI_00164
bc2018--bc2018___80_03652	BACUNI_00163
bc2018--bc2018___80_03653	BACUNI_00161
bc2018--bc2018___80_03654	BACUNI_00160
bc2018--bc2018___80_03655	bc2018--bc2018___80_03655
bc2018--bc2018___80_03656	BACUNI_00066
bc2018--bc2018___80_03657	BACUNI_00065
bc2018--bc2018___80_03658	BACUNI_00064
bc2018--bc2018___80_03659	BACUNI_00063
bc2018--bc2018___80_03660	BACUNI_00062
bc2018--bc2018___80_03661	BACUNI_00061
bc2018--bc2018___80_03662	BACUNI_00060
bc2018--bc2018___80_03663	BACUNI_00059
bc2018--bc2018___80_03664	BACUNI_00112
bc2018--bc2018___80_03665	BACUNI_00111
bc2018--bc2018___80_03666	fucI
bc2018--bc2018___80_03667	BACUNI_00109
bc2018--bc2018___80_03668	BACUNI_00108
bc2018--bc2018___80_03669	bc2018--bc2018___80_03669
bc2018--bc2018___80_03670	BACUNI_00114
bc2018--bc2018___80_03671	BACUNI_00115
bc2018--bc2018___80_03672	BACUNI_00116
bc2018--bc2018___80_03673	bc2018--bc2018___80_03673
bc2018--bc2018___80_03674	BACUNI_00465
bc2018--bc2018___80_03675	BACUNI_00466
bc2018--bc2018___80_03676	leuS
bc2018--bc2018___80_03677	BACUNI_00469
bc2018--bc2018___80_03678	rdgB
bc2018--bc2018___80_03679	nadA
bc2018--bc2018___80_03680	BACUNI_00473
bc2018--bc2018___80_03681	BACUNI_00474
bc2018--bc2018___80_03682	BACUNI_00475
bc2018--bc2018___80_03683	bc2018--bc2018___80_03683
bc2018--bc2018___80_03684	BACUNI_00477
bc2018--bc2018___80_03685	bc2018--bc2018___80_03685
bc2018--bc2018___80_03686	BACUNI_00479
bc2018--bc2018___80_03687	BACUNI_00480
bc2018--bc2018___80_03688	sulP
bc2018--bc2018___80_03689	rbr
bc2018--bc2018___80_03690	BACUNI_00486
bc2018--bc2018___80_03691	bc2018--bc2018___80_03691
bc2018--bc2018___80_03692	nadB
bc2018--bc2018___80_03693	BACUNI_00489
bc2018--bc2018___80_03694	BACUNI_00490
bc2018--bc2018___80_03695	BACUNI_00491
bc2018--bc2018___80_03696	BACUNI_00493
bc2018--bc2018___80_03697	BACUNI_00494
bc2018--bc2018___80_03698	BACUNI_00495
bc2018--bc2018___80_03699	nanM
bc2018--bc2018___80_03700	BACUNI_00498
bc2018--bc2018___80_03701	bc2018--bc2018___80_03701
bc2018--bc2018___80_03702	lpdA
bc2018--bc2018___80_03703	BACUNI_00503
bc2018--bc2018___80_03704	BACUNI_00504
bc2018--bc2018___80_03705	dacB
bc2018--bc2018___80_03706	BACUNI_00507
bc2018--bc2018___80_03707	BACUNI_00508
bc2018--bc2018___80_03708	bepE_1
bc2018--bc2018___80_03709	oprM_1
bc2018--bc2018___80_03710	BACUNI_00511
bc2018--bc2018___80_03711	BACUNI_00512
bc2018--bc2018___80_03712	miaB
bc2018--bc2018___80_03713	BACUNI_00514
bc2018--bc2018___80_03714	BACUNI_00515
bc2018--bc2018___80_03715	BACUNI_00516
bc2018--bc2018___80_03716	fjo13
bc2018--bc2018___80_03717	uppP
bc2018--bc2018___80_03718	truB
bc2018--bc2018___80_03719	queA
bc2018--bc2018___80_03720	folK
bc2018--bc2018___80_03721	metK
bc2018--bc2018___80_03722	bc2018--bc2018___80_03722
bc2018--bc2018___80_03723	BACUNI_00526
bc2018--bc2018___80_03724	BACUNI_00527
bc2018--bc2018___80_03725	BACUNI_00528
bc2018--bc2018___80_03726	BACUNI_00529
bc2018--bc2018___80_03727	BACUNI_00531
bc2018--bc2018___80_03728	BACUNI_00533
bc2018--bc2018___80_03729	bc2018--bc2018___80_03729
bc2018--bc2018___80_03730	BACUNI_00536
bc2018--bc2018___80_03731	BACUNI_00537
bc2018--bc2018___80_03732	BACUNI_00538
bc2018--bc2018___80_03733	BACUNI_00539
bc2018--bc2018___80_03734	bc2018--bc2018___80_03734
bc2018--bc2018___80_03735	BACUNI_00542
bc2018--bc2018___80_03736	bc2018--bc2018___80_03736
bc2018--bc2018___80_03737	bc2018--bc2018___80_03737
bc2018--bc2018___80_03738	bc2018--bc2018___80_03738
bc2018--bc2018___80_03739	BACUNI_04216
bc2018--bc2018___80_03740	BACUNI_04215
bc2018--bc2018___80_03741	BACUNI_04214
bc2018--bc2018___80_03742	BACUNI_04213
bc2018--bc2018___80_03743	BACUNI_04212
bc2018--bc2018___80_03744	BACUNI_04211
bc2018--bc2018___80_03745	hemD
bc2018--bc2018___80_03746	rnpA
bc2018--bc2018___80_03747	yidD
bc2018--bc2018___80_03748	BACUNI_04207
bc2018--bc2018___80_03749	tyrS
bc2018--bc2018___80_03751	BACUNI_04204
bc2018--bc2018___80_03752	BACUNI_04203
bc2018--bc2018___80_03753	bc2018--bc2018___80_03753
bc2018--bc2018___80_03754	BACUNI_04200
bc2018--bc2018___80_03755	BACUNI_04199
bc2018--bc2018___80_03756	bc2018--bc2018___80_03756
bc2018--bc2018___80_03757	BACUNI_04196
bc2018--bc2018___80_03758	BACUNI_04194
bc2018--bc2018___80_03759	BACUNI_04193
bc2018--bc2018___80_03760	BACUNI_04192
bc2018--bc2018___80_03761	bc2018--bc2018___80_03761
bc2018--bc2018___80_03762	BACUNI_04188
bc2018--bc2018___80_03763	BACUNI_04187
bc2018--bc2018___80_03764	BACUNI_04186
bc2018--bc2018___80_03765	BACUNI_04184
bc2018--bc2018___80_03766	BACUNI_04183
bc2018--bc2018___80_03767	BACUNI_04182
bc2018--bc2018___80_03768	BACUNI_04181
bc2018--bc2018___80_03769	BACUNI_04180
bc2018--bc2018___80_03770	BACUNI_04179
bc2018--bc2018___80_03771	BACUNI_04178
bc2018--bc2018___80_03772	BACUNI_04177
bc2018--bc2018___80_03773	BACUNI_04176
bc2018--bc2018___80_03774	BACUNI_04175
bc2018--bc2018___80_03775	BACUNI_04174
bc2018--bc2018___80_03776	BACUNI_04173
bc2018--bc2018___80_03777	BACUNI_04172
bc2018--bc2018___80_03778	BACUNI_04171
bc2018--bc2018___80_03779	BACUNI_04168
bc2018--bc2018___80_03780	purD
bc2018--bc2018___80_03781	BACUNI_04166
bc2018--bc2018___80_03782	BACUNI_04165
bc2018--bc2018___80_03783	BACUNI_04164
bc2018--bc2018___80_03784	cysK
bc2018--bc2018___80_03785	BACUNI_04162
bc2018--bc2018___80_03786	rnr
bc2018--bc2018___80_03787	fieF
bc2018--bc2018___80_03788	BACUNI_04159
bc2018--bc2018___80_03789	BACUNI_04158
bc2018--bc2018___80_03790	bc2018--bc2018___80_03790
bc2018--bc2018___80_03791	BACUNI_04155
bc2018--bc2018___80_03792	BACUNI_04154
bc2018--bc2018___80_03793	BACUNI_04153
bc2018--bc2018___80_03794	dprA
bc2018--bc2018___80_03795	BACUNI_04151
bc2018--bc2018___80_03796	BACUNI_04149
bc2018--bc2018___80_03797	BACUNI_04147
bc2018--bc2018___80_03798	BACUNI_04146
bc2018--bc2018___80_03799	BACUNI_04145
bc2018--bc2018___80_03800	BACUNI_04144
bc2018--bc2018___80_03801	sdhA
bc2018--bc2018___80_03802	sdhC
bc2018--bc2018___80_03803	bc2018--bc2018___80_03803
bc2018--bc2018___80_03804	BACUNI_04140
bc2018--bc2018___80_03805	bc2018--bc2018___80_03805
bc2018--bc2018___80_03806	BACUNI_04139
bc2018--bc2018___80_03807	coaD
bc2018--bc2018___80_03808	BACUNI_04137
bc2018--bc2018___80_03809	BACUNI_04136
bc2018--bc2018___80_03810	BACUNI_04135
bc2018--bc2018___80_03811	BACUNI_04134
bc2018--bc2018___80_03812	BACUNI_04133
bc2018--bc2018___80_03813	BACUNI_04132
bc2018--bc2018___80_03814	BACUNI_04131
bc2018--bc2018___80_03815	BACUNI_04127
bc2018--bc2018___80_03816	BACUNI_04124
bc2018--bc2018___80_03817	BACUNI_04123
bc2018--bc2018___80_03818	BACUNI_04121
bc2018--bc2018___80_03819	BACUNI_04120
bc2018--bc2018___80_03820	BACUNI_04118
bc2018--bc2018___80_03821	BACUNI_04114
bc2018--bc2018___80_03822	BACUNI_04112
bc2018--bc2018___80_03823	BACUNI_04111
bc2018--bc2018___80_03824	BACUNI_04109
bc2018--bc2018___80_03825	bc2018--bc2018___80_03825
bc2018--bc2018___80_03826	BACUNI_04106
bc2018--bc2018___80_03827	bc2018--bc2018___80_03827
bc2018--bc2018___80_03828	BACUNI_04104
bc2018--bc2018___80_03829	BACUNI_04103
bc2018--bc2018___80_03831	BACUNI_04100
bc2018--bc2018___80_03832	BACUNI_04099
bc2018--bc2018___80_03833	BACUNI_04098
bc2018--bc2018___80_03834	BACUNI_04097
bc2018--bc2018___80_03835	cobB
bc2018--bc2018___80_03836	BACUNI_04094
bc2018--bc2018___80_03837	BACUNI_04093
bc2018--bc2018___80_03838	BACUNI_04092
bc2018--bc2018___80_03839	BACUNI_04091
bc2018--bc2018___80_03840	BACUNI_04089
bc2018--bc2018___80_03841	BACUNI_04088
bc2018--bc2018___80_03842	BACUNI_04087
bc2018--bc2018___80_03843	metG
bc2018--bc2018___80_03844	BACUNI_04084
bc2018--bc2018___80_03845	BACUNI_02402
bc2018--bc2018___80_03846	BACUNI_02401
bc2018--bc2018___80_03847	BACUNI_04080
bc2018--bc2018___80_03848	BACUNI_04079
bc2018--bc2018___80_03849	BACUNI_04077
bc2018--bc2018___80_03850	BACUNI_04076
bc2018--bc2018___80_03851	BACUNI_04075
bc2018--bc2018___80_03852	BACUNI_04074
bc2018--bc2018___80_03853	BACUNI_04073
bc2018--bc2018___80_03854	BACUNI_04072
bc2018--bc2018___80_03855	BACUNI_04071
bc2018--bc2018___80_03856	BACUNI_04070
bc2018--bc2018___80_03857	glcU
bc2018--bc2018___80_03858	rbsK
bc2018--bc2018___80_03859	BACUNI_04067
bc2018--bc2018___80_03860	BACUNI_04066
bc2018--bc2018___80_03861	BACUNI_04065
bc2018--bc2018___80_03862	BACUNI_04064
bc2018--bc2018___80_03863	BACUNI_04063
bc2018--bc2018___80_03864	BACUNI_04062
bc2018--bc2018___80_03865	BACUNI_04061
bc2018--bc2018___80_03866	BACUNI_04060
bc2018--bc2018___80_03867	BACUNI_04059
bc2018--bc2018___80_03868	xerC
bc2018--bc2018___80_03869	aroQ
bc2018--bc2018___80_03870	pyk
bc2018--bc2018___80_03871	BACUNI_04055
bc2018--bc2018___80_03872	BACUNI_04054
bc2018--bc2018___80_03873	rbfA
bc2018--bc2018___80_03874	BACUNI_04050
bc2018--bc2018___80_03875	mtnN
bc2018--bc2018___80_03876	luxS
bc2018--bc2018___80_03877	bc2018--bc2018___80_03877
bc2018--bc2018___80_03878	BACUNI_04044
bc2018--bc2018___80_03879	BACUNI_04043
bc2018--bc2018___80_03880	BACUNI_04042
bc2018--bc2018___80_03881	BACUNI_04040
bc2018--bc2018___80_03882	rpsO
bc2018--bc2018___80_03883	typA
bc2018--bc2018___80_03884	BACUNI_04036
bc2018--bc2018___80_03885	pckA
bc2018--bc2018___80_03886	BACUNI_04033
bc2018--bc2018___80_03887	BACUNI_04032
bc2018--bc2018___80_03888	BACUNI_04031
bc2018--bc2018___80_03889	BACUNI_04030
bc2018--bc2018___80_03890	BACUNI_04029
bc2018--bc2018___80_03891	BACUNI_04028
bc2018--bc2018___80_03892	BACUNI_04027
bc2018--bc2018___80_03893	BACUNI_04024
bc2018--bc2018___80_03894	BACUNI_04023
bc2018--bc2018___80_03896	BACUNI_04021
bc2018--bc2018___80_03897	BACUNI_04020
bc2018--bc2018___80_03898	BACUNI_04019
bc2018--bc2018___80_03899	BACUNI_04018
bc2018--bc2018___80_03900	BACUNI_04017
bc2018--bc2018___80_03901	BACUNI_04016
bc2018--bc2018___80_03902	BACUNI_04015
bc2018--bc2018___80_03903	BACUNI_04014
bc2018--bc2018___80_03904	bc2018--bc2018___80_03904
bc2018--bc2018___80_03905	BACUNI_04011
bc2018--bc2018___80_03906	BACUNI_04010
bc2018--bc2018___80_03907	BACUNI_04009
bc2018--bc2018___80_03908	BACUNI_04008
bc2018--bc2018___80_03909	BACUNI_04007
bc2018--bc2018___80_03910	BACUNI_04006
bc2018--bc2018___80_03911	secD
bc2018--bc2018___80_03912	BACUNI_04002
