index,bacuni,Entry.Name,Gene
bc2018--bc2018___80_02176,bc2018--bc2018___80_02176,,bc2018--bc2018___80_02176
bc2018--bc2018___80_02177,BACUNI_02178,,ydcV
bc2018--bc2018___80_02178,BACUNI_02177,A7V3M9_BACUC,BACUNI_02177
bc2018--bc2018___80_02179,BACUNI_02176,,BACUNI_02176
bc2018--bc2018___80_02180,BACUNI_02175,A7V3M7_BACUC,BACUNI_02175
bc2018--bc2018___80_02181,BACUNI_02174,,mtgA
bc2018--bc2018___80_02182,BACUNI_02173,,BACUNI_02173
bc2018--bc2018___80_02183,BACUNI_02172,A7V3M4_BACUC,BACUNI_02172
bc2018--bc2018___80_02184,BACUNI_02171,,BACUNI_02171
bc2018--bc2018___80_02185,bc2018--bc2018___80_02185,,bc2018--bc2018___80_02185
bc2018--bc2018___80_02186,BACUNI_02169,,BACUNI_02169
bc2018--bc2018___80_02187,BACUNI_02168,,BACUNI_02168
bc2018--bc2018___80_02188,BACUNI_02167,,BACUNI_02167
bc2018--bc2018___80_02189,BACUNI_02166,A7V3L7_BACUC,BACUNI_02166
bc2018--bc2018___80_02190,BACUNI_02164,A7V3L6_BACUC,BACUNI_02164
bc2018--bc2018___80_02191,BACUNI_02163,,BACUNI_02163
bc2018--bc2018___80_02192,BACUNI_02162,A7V3L4_BACUC,pdxH
bc2018--bc2018___80_02193,BACUNI_02161,,yhiM
bc2018--bc2018___80_02194,BACUNI_02160,A7V3L2_BACUC,pgl
bc2018--bc2018___80_02195,BACUNI_02159,A7V3L1_BACUC,zwf
bc2018--bc2018___80_02196,BACUNI_02158,A7V3L0_BACUC,gnd
bc2018--bc2018___80_02197,BACUNI_02157,,sstT
bc2018--bc2018___80_02198,BACUNI_02155,,sstT
bc2018--bc2018___80_02199,BACUNI_02154,A7V3K6_BACUC,gmd
bc2018--bc2018___80_02200,BACUNI_02153,A7V3K5_BACUC,fcl
bc2018--bc2018___80_02201,BACUNI_02152,,BACUNI_02152
bc2018--bc2018___80_02202,BACUNI_02151,A7V3K3_BACUC,BACUNI_02151
bc2018--bc2018___80_02203,BACUNI_02150,A7V3K2_BACUC,BACUNI_02150
bc2018--bc2018___80_02204,BACUNI_02149,A7V3K1_BACUC,BACUNI_02149
bc2018--bc2018___80_02205,BACUNI_02148,A7V3K0_BACUC,fbp
bc2018--bc2018___80_02206,bc2018--bc2018___80_02206,,bc2018--bc2018___80_02206
bc2018--bc2018___80_02207,BACUNI_02147,A7V3J9_BACUC,BACUNI_02147
bc2018--bc2018___80_02208,BACUNI_02146,,BACUNI_02146
bc2018--bc2018___80_02209,BACUNI_02145,A7V3J7_BACUC,BACUNI_02145
bc2018--bc2018___80_02210,BACUNI_02144,,BACUNI_02144
bc2018--bc2018___80_02211,BACUNI_02143,,BACUNI_02143
bc2018--bc2018___80_02215,BACUNI_02139,,BACUNI_02139
bc2018--bc2018___80_02216,BACUNI_02138,A7V3J3_BACUC,BACUNI_02138
bc2018--bc2018___80_02217,BACUNI_02136,,BACUNI_02136
bc2018--bc2018___80_02218,BACUNI_02134,,wcaJ_2
bc2018--bc2018___80_02219,BACUNI_02133,,BACUNI_02133
bc2018--bc2018___80_02220,BACUNI_02132,,ptk_3
bc2018--bc2018___80_02221,BACUNI_02131,,BACUNI_02131
bc2018--bc2018___80_02222,BACUNI_02130,,BACUNI_02130
bc2018--bc2018___80_02223,bc2018--bc2018___80_02223,,bc2018--bc2018___80_02223
bc2018--bc2018___80_02224,BACUNI_02128,,BACUNI_02128
bc2018--bc2018___80_02225,BACUNI_02127,,BACUNI_02127
bc2018--bc2018___80_02226,BACUNI_02125,,BACUNI_02125
bc2018--bc2018___80_02227,bc2018--bc2018___80_02227,,bc2018--bc2018___80_02227
bc2018--bc2018___80_02228,BACUNI_02122,,ugd
bc2018--bc2018___80_02229,BACUNI_02121,,BACUNI_02121
bc2018--bc2018___80_02230,BACUNI_02120,,BACUNI_02120
bc2018--bc2018___80_02231,BACUNI_02119,A7V3H4_BACUC,BACUNI_02119
bc2018--bc2018___80_02232,BACUNI_02118,,BACUNI_02118
bc2018--bc2018___80_02233,BACUNI_02117,,BACUNI_02117
bc2018--bc2018___80_02234,BACUNI_02116,,BACUNI_02116
bc2018--bc2018___80_02235,BACUNI_02115,A7V3H0_BACUC,BACUNI_02115
bc2018--bc2018___80_02236,BACUNI_02114,,BACUNI_02114
bc2018--bc2018___80_02237,BACUNI_02113,,BACUNI_02113
bc2018--bc2018___80_02238,BACUNI_02112,,BACUNI_02112
bc2018--bc2018___80_02239,BACUNI_02111,,BACUNI_02111
bc2018--bc2018___80_02240,BACUNI_02110,,BACUNI_02110
bc2018--bc2018___80_02241,BACUNI_02109,,BACUNI_02109
bc2018--bc2018___80_02242,BACUNI_02108,,BACUNI_02108
bc2018--bc2018___80_02243,BACUNI_02107,,BACUNI_02107
bc2018--bc2018___80_02244,BACUNI_02106,,BACUNI_02106
bc2018--bc2018___80_02245,BACUNI_02105,,fcl
bc2018--bc2018___80_02246,BACUNI_02104,,BACUNI_02104
bc2018--bc2018___80_02247,BACUNI_02103,A7V3F8_BACUC,gmd
bc2018--bc2018___80_02248,BACUNI_02102,,BACUNI_02102
bc2018--bc2018___80_02249,BACUNI_02101,,BACUNI_02101
bc2018--bc2018___80_02250,BACUNI_02100,A7V3F5_BACUC,BACUNI_02100
bc2018--bc2018___80_02251,BACUNI_02099,,BACUNI_02099
bc2018--bc2018___80_02252,BACUNI_02098,A7V3F3_BACUC,BACUNI_02098
bc2018--bc2018___80_02253,BACUNI_02097,A7V3F2_BACUC,BACUNI_02097
bc2018--bc2018___80_02254,BACUNI_02096,A7V3F1_BACUC,BACUNI_02096
bc2018--bc2018___80_02255,bc2018--bc2018___80_02255,,bc2018--bc2018___80_02255
bc2018--bc2018___80_02256,BACUNI_02093,A7V3E8_BACUC,BACUNI_02093
bc2018--bc2018___80_02257,bc2018--bc2018___80_02257,,bc2018--bc2018___80_02257
bc2018--bc2018___80_02258,BACUNI_02091,A7V3E6_BACUC,BACUNI_02091
bc2018--bc2018___80_02259,bc2018--bc2018___80_02259,,bc2018--bc2018___80_02259
bc2018--bc2018___80_02260,BACUNI_02089,A7V3E4_BACUC,BACUNI_02089
bc2018--bc2018___80_02261,BACUNI_02088,A7V3E3_BACUC,BACUNI_02088
bc2018--bc2018___80_02262,BACUNI_02087,A7V3E2_BACUC,BACUNI_02087
bc2018--bc2018___80_02263,BACUNI_02086,A7V3E1_BACUC,grpE
bc2018--bc2018___80_02264,BACUNI_02085,A7V3E0_BACUC,dnaJ
bc2018--bc2018___80_02265,BACUNI_02084,,BACUNI_02084
bc2018--bc2018___80_02266,BACUNI_02083,A7V3D8_BACUC,BACUNI_02083
bc2018--bc2018___80_02267,BACUNI_02082,,BACUNI_02082
bc2018--bc2018___80_02268,BACUNI_02081,A7V3D6_BACUC,BACUNI_02081
bc2018--bc2018___80_02269,BACUNI_02080,A7V3D5_BACUC,BACUNI_02080
bc2018--bc2018___80_02270,BACUNI_02079,A7V3D4_BACUC,BACUNI_02079
bc2018--bc2018___80_02271,BACUNI_02078,A7V3D3_BACUC,BACUNI_02078
bc2018--bc2018___80_02272,BACUNI_02077,,BACUNI_02077
bc2018--bc2018___80_02273,BACUNI_02076,,BACUNI_02076
bc2018--bc2018___80_02274,BACUNI_02075,A7V3D0_BACUC,BACUNI_02075
bc2018--bc2018___80_02275,BACUNI_02074,A7V3C9_BACUC,BACUNI_02074
bc2018--bc2018___80_02276,BACUNI_02073,A7V3C8_BACUC,BACUNI_02073
bc2018--bc2018___80_02277,BACUNI_02072,A7V3C7_BACUC,BACUNI_02072
bc2018--bc2018___80_02278,BACUNI_02071,A7V3C6_BACUC,BACUNI_02071
bc2018--bc2018___80_02279,bc2018--bc2018___80_02279,,bc2018--bc2018___80_02279
bc2018--bc2018___80_02281,BACUNI_02066,,BACUNI_02066
bc2018--bc2018___80_02282,bc2018--bc2018___80_02282,,bc2018--bc2018___80_02282
bc2018--bc2018___80_02283,BACUNI_02061,A7V3B7_BACUC,BACUNI_02061
bc2018--bc2018___80_02284,BACUNI_02060,A7V3B6_BACUC,mltG
bc2018--bc2018___80_02285,BACUNI_02059,A7V3B5_BACUC,BACUNI_02059
bc2018--bc2018___80_02286,BACUNI_02058,A7V3B4_BACUC,BACUNI_02058
bc2018--bc2018___80_02287,BACUNI_02057,A7V3B3_BACUC,BACUNI_02057
bc2018--bc2018___80_02288,BACUNI_02056,A7V3B2_BACUC,rplT
bc2018--bc2018___80_02289,BACUNI_02055,A7V3B1_BACUC,rpmI
bc2018--bc2018___80_02290,BACUNI_02054,A7V3B0_BACUC,infC
bc2018--bc2018___80_02291,BACUNI_02053,A7V3A9_BACUC,thrS
bc2018--bc2018___80_02292,BACUNI_02052,A7V3A8_BACUC,BACUNI_02052
bc2018--bc2018___80_02293,BACUNI_02051,A7V3A7_BACUC,def
bc2018--bc2018___80_02294,BACUNI_02050,A7V3A6_BACUC,BACUNI_02050
bc2018--bc2018___80_02295,BACUNI_02049,A7V3A5_BACUC,BACUNI_02049
bc2018--bc2018___80_02296,BACUNI_02048,A7V3A4_BACUC,BACUNI_02048
bc2018--bc2018___80_02297,BACUNI_02047,A7V3A3_BACUC,BACUNI_02047
bc2018--bc2018___80_02298,BACUNI_02046,A7V3A2_BACUC,BACUNI_02046
bc2018--bc2018___80_02299,bc2018--bc2018___80_02299,,bc2018--bc2018___80_02299
bc2018--bc2018___80_02300,BACUNI_02044,,BACUNI_02044
bc2018--bc2018___80_02301,BACUNI_02041,,BACUNI_02041
bc2018--bc2018___80_02302,BACUNI_02040,A7V396_BACUC,BACUNI_02040
bc2018--bc2018___80_02303,bc2018--bc2018___80_02303,,bc2018--bc2018___80_02303
bc2018--bc2018___80_02304,BACUNI_02049,A7V3A5_BACUC,BACUNI_02049
bc2018--bc2018___80_02305,BACUNI_01336,A7V198_BACUC,BACUNI_01336
bc2018--bc2018___80_02306,BACUNI_01338,A7V199_BACUC,BACUNI_01338
bc2018--bc2018___80_02307,BACUNI_01339,A7V1A1_BACUC,cysN
bc2018--bc2018___80_02308,BACUNI_01340,A7V1A2_BACUC,cysD
bc2018--bc2018___80_02309,BACUNI_01341,A7V1A3_BACUC,cysC
bc2018--bc2018___80_02310,BACUNI_01342,A7V1A4_BACUC,BACUNI_01342
bc2018--bc2018___80_02311,BACUNI_01343,A7V1A5_BACUC,cysQ
bc2018--bc2018___80_02312,BACUNI_01345,A7V1A7_BACUC,BACUNI_01345
bc2018--bc2018___80_02313,BACUNI_01346,A7V1A8_BACUC,BACUNI_01346
bc2018--bc2018___80_02314,BACUNI_01347,A7V1A9_BACUC,BACUNI_01347
bc2018--bc2018___80_02315,BACUNI_01349,A7V1B1_BACUC,BACUNI_01349
bc2018--bc2018___80_02316,BACUNI_01350,,BACUNI_01350
bc2018--bc2018___80_02317,BACUNI_01351,A7V1B3_BACUC,BACUNI_01351
bc2018--bc2018___80_02318,BACUNI_01352,A7V1B4_BACUC,manA
bc2018--bc2018___80_02319,BACUNI_01353,A7V1B5_BACUC,BACUNI_01353
bc2018--bc2018___80_02320,BACUNI_01354,A7V1B6_BACUC,BACUNI_01354
bc2018--bc2018___80_02321,BACUNI_01355,A7V1B7_BACUC,galK
bc2018--bc2018___80_02322,BACUNI_01357,A7V1B9_BACUC,BACUNI_01357
bc2018--bc2018___80_02323,BACUNI_01358,A7V1C0_BACUC,BACUNI_01358
bc2018--bc2018___80_02324,BACUNI_01359,,BACUNI_01359
bc2018--bc2018___80_02325,BACUNI_01360,A7V1C2_BACUC,BACUNI_01360
bc2018--bc2018___80_02326,BACUNI_01361,A7V1C3_BACUC,araA
bc2018--bc2018___80_02327,BACUNI_01362,A7V1C4_BACUC,BACUNI_01362
bc2018--bc2018___80_02328,bc2018--bc2018___80_02328,,bc2018--bc2018___80_02328
bc2018--bc2018___80_02329,BACUNI_01365,A7V1C7_BACUC,BACUNI_01365
bc2018--bc2018___80_02330,BACUNI_01366,A7V1C8_BACUC,rpiB
bc2018--bc2018___80_02331,BACUNI_01367,,BACUNI_01367
bc2018--bc2018___80_02332,BACUNI_01368,A7V1D0_BACUC,BACUNI_01368
bc2018--bc2018___80_02333,BACUNI_01369,A7V1D1_BACUC,BACUNI_01369
bc2018--bc2018___80_02334,BACUNI_01370,,BACUNI_01370
bc2018--bc2018___80_02335,BACUNI_01371,A7V1D3_BACUC,BACUNI_01371
bc2018--bc2018___80_02336,BACUNI_01372,A7V1D4_BACUC,BACUNI_01372
bc2018--bc2018___80_02337,BACUNI_01374,A7V1D6_BACUC,BACUNI_01374
bc2018--bc2018___80_02338,BACUNI_01375,,BACUNI_01375
bc2018--bc2018___80_02339,BACUNI_01377,A7V1D9_BACUC,nadE
bc2018--bc2018___80_02340,BACUNI_01378,A7V1E0_BACUC,BACUNI_01378
bc2018--bc2018___80_02341,BACUNI_01379,A7V1E1_BACUC,BACUNI_01379
bc2018--bc2018___80_02342,BACUNI_01380,,BACUNI_01380
bc2018--bc2018___80_02343,BACUNI_01381,,BACUNI_01381
bc2018--bc2018___80_02344,BACUNI_01382,,BACUNI_01382
bc2018--bc2018___80_02345,BACUNI_01383,A7V1E5_BACUC,BACUNI_01383
bc2018--bc2018___80_02346,BACUNI_01384,A7V1E6_BACUC,BACUNI_01384
bc2018--bc2018___80_02347,BACUNI_01386,A7V1E8_BACUC,BACUNI_01386
bc2018--bc2018___80_02348,BACUNI_01388,A7V1F0_BACUC,prmA
bc2018--bc2018___80_02349,BACUNI_01390,A7V1F1_BACUC,BACUNI_01390
bc2018--bc2018___80_02350,BACUNI_01391,A7V1F3_BACUC,pfp
bc2018--bc2018___80_02351,BACUNI_01393,A7V1F5_BACUC,BACUNI_01393
bc2018--bc2018___80_02352,BACUNI_01394,A7V1F6_BACUC,BACUNI_01394
bc2018--bc2018___80_02353,BACUNI_01395,A7V1F7_BACUC,BACUNI_01395
bc2018--bc2018___80_02354,BACUNI_01396,A7V1F8_BACUC,BACUNI_01396
bc2018--bc2018___80_02355,BACUNI_01397,A7V1F9_BACUC,BACUNI_01397
bc2018--bc2018___80_02356,BACUNI_01398,A7V1G0_BACUC,BACUNI_01398
bc2018--bc2018___80_02357,BACUNI_01399,A7V1G1_BACUC,BACUNI_01399
bc2018--bc2018___80_02358,BACUNI_01400,A7V1G2_BACUC,BACUNI_01400
bc2018--bc2018___80_02359,BACUNI_01401,A7V1G3_BACUC,BACUNI_01401
bc2018--bc2018___80_02360,BACUNI_01404,A7V1G6_BACUC,BACUNI_01404
bc2018--bc2018___80_02361,BACUNI_01406,A7V1G8_BACUC,BACUNI_01406
bc2018--bc2018___80_02362,BACUNI_01407,A7V1G9_BACUC,BACUNI_01407
bc2018--bc2018___80_02363,BACUNI_01408,A7V1H0_BACUC,BACUNI_01408
bc2018--bc2018___80_02364,BACUNI_01409,,BACUNI_01409
bc2018--bc2018___80_02365,BACUNI_01410,A7V1H2_BACUC,BACUNI_01410
bc2018--bc2018___80_02366,BACUNI_01411,,BACUNI_01411
bc2018--bc2018___80_02367,BACUNI_01412,A7V1H4_BACUC,mfd
bc2018--bc2018___80_02368,BACUNI_01414,A7V1H6_BACUC,BACUNI_01414
bc2018--bc2018___80_02369,BACUNI_01415,A7V1H7_BACUC,BACUNI_01415
bc2018--bc2018___80_02370,BACUNI_01416,A7V1H8_BACUC,BACUNI_01416
bc2018--bc2018___80_02371,BACUNI_01417,,BACUNI_01417
bc2018--bc2018___80_02372,BACUNI_01418,A7V1I0_BACUC,BACUNI_01418
bc2018--bc2018___80_02373,BACUNI_01419,A7V1I1_BACUC,BACUNI_01419
bc2018--bc2018___80_02374,BACUNI_01420,A7V1I2_BACUC,BACUNI_01420
bc2018--bc2018___80_02375,BACUNI_01422,A7V1I3_BACUC,BACUNI_01422
bc2018--bc2018___80_02376,BACUNI_01421,A7V1I4_BACUC,BACUNI_01421
bc2018--bc2018___80_02377,BACUNI_01423,A7V1I5_BACUC,BACUNI_01423
bc2018--bc2018___80_02378,BACUNI_01424,A7V1I6_BACUC,BACUNI_01424
bc2018--bc2018___80_02379,BACUNI_01425,A7V1I7_BACUC,trxA
bc2018--bc2018___80_02380,BACUNI_01426,A7V1I8_BACUC,BACUNI_01426
bc2018--bc2018___80_02381,bc2018--bc2018___80_02381,,bc2018--bc2018___80_02381
bc2018--bc2018___80_02382,BACUNI_01428,A7V1J0_BACUC,BACUNI_01428
bc2018--bc2018___80_02383,BACUNI_01429,A7V1J1_BACUC,BACUNI_01429
bc2018--bc2018___80_02384,BACUNI_01430,A7V1J2_BACUC,BACUNI_01430
bc2018--bc2018___80_02385,BACUNI_01431,A7V1J3_BACUC,BACUNI_01431
bc2018--bc2018___80_02386,bc2018--bc2018___80_02386,,bc2018--bc2018___80_02386
bc2018--bc2018___80_02387,BACUNI_01433,A7V1J5_BACUC,BACUNI_01433
bc2018--bc2018___80_02388,BACUNI_01434,A7V1J6_BACUC,BACUNI_01434
bc2018--bc2018___80_02389,BACUNI_01435,A7V1J7_BACUC,BACUNI_01435
bc2018--bc2018___80_02390,BACUNI_01438,A7V1K0_BACUC,BACUNI_01438
bc2018--bc2018___80_02391,BACUNI_01439,A7V1K1_BACUC,BACUNI_01439
bc2018--bc2018___80_02392,BACUNI_01440,A7V1K2_BACUC,gldE
bc2018--bc2018___80_02393,BACUNI_01441,A7V1K3_BACUC,BACUNI_01441
bc2018--bc2018___80_02394,BACUNI_01442,A7V1K4_BACUC,mutY
bc2018--bc2018___80_02395,BACUNI_01443,A7V1K5_BACUC,hup
bc2018--bc2018___80_02396,BACUNI_01444,A7V1K6_BACUC,BACUNI_01444
bc2018--bc2018___80_02397,BACUNI_01445,A7V1K7_BACUC,BACUNI_01445
bc2018--bc2018___80_02398,BACUNI_01446,A7V1K8_BACUC,BACUNI_01446
bc2018--bc2018___80_02399,BACUNI_01447,A7V1K9_BACUC,BACUNI_01447
bc2018--bc2018___80_02400,BACUNI_01448,,BACUNI_01448
bc2018--bc2018___80_02401,BACUNI_01449,,BACUNI_01449
bc2018--bc2018___80_02402,BACUNI_01450,A7V1L2_BACUC,BACUNI_01450
bc2018--bc2018___80_02403,BACUNI_01451,,BACUNI_01451
bc2018--bc2018___80_02404,BACUNI_01452,A7V1L4_BACUC,aspT
bc2018--bc2018___80_02405,bc2018--bc2018___80_02405,,bc2018--bc2018___80_02405
bc2018--bc2018___80_02406,BACUNI_01455,A7V1L7_BACUC,BACUNI_01455
bc2018--bc2018___80_02407,BACUNI_01456,A7V1L8_BACUC,BACUNI_01456
bc2018--bc2018___80_02408,BACUNI_01457,A7V1L9_BACUC,BACUNI_01457
bc2018--bc2018___80_02409,BACUNI_01458,A7V1M0_BACUC,mce
bc2018--bc2018___80_02410,BACUNI_01459,A7V1M1_BACUC,BACUNI_01459
bc2018--bc2018___80_02411,BACUNI_01460,A7V1M2_BACUC,BACUNI_01460
bc2018--bc2018___80_02412,BACUNI_01461,A7V1M3_BACUC,BACUNI_01461
bc2018--bc2018___80_02413,BACUNI_01462,A7V1M4_BACUC,BACUNI_01462
bc2018--bc2018___80_02414,BACUNI_01463,,BACUNI_01463
bc2018--bc2018___80_02415,BACUNI_01464,A7V1M6_BACUC,BACUNI_01464
bc2018--bc2018___80_02416,BACUNI_01467,A7V1M9_BACUC,fba
bc2018--bc2018___80_02417,BACUNI_01468,A7V1N0_BACUC,BACUNI_01468
bc2018--bc2018___80_02418,BACUNI_01469,A7V1N1_BACUC,rpmE2
bc2018--bc2018___80_02419,BACUNI_01470,A7V1N2_BACUC,BACUNI_01470
bc2018--bc2018___80_02420,BACUNI_01471,A7V1N3_BACUC,gcvT
bc2018--bc2018___80_02421,BACUNI_01472,A7V1N4_BACUC,pepT
bc2018--bc2018___80_02422,BACUNI_01473,A7V1N5_BACUC,BACUNI_01473
bc2018--bc2018___80_02423,BACUNI_01474,A7V1N6_BACUC,BACUNI_01474
bc2018--bc2018___80_02424,BACUNI_01475,A7V1N7_BACUC,BACUNI_01475
bc2018--bc2018___80_02425,BACUNI_01476,A7V1N8_BACUC,BACUNI_01476
bc2018--bc2018___80_02426,bc2018--bc2018___80_02426,,bc2018--bc2018___80_02426
bc2018--bc2018___80_02427,BACUNI_01478,,BACUNI_01478
bc2018--bc2018___80_02428,BACUNI_01480,,crcB
bc2018--bc2018___80_02429,BACUNI_01481,A7V1P3_BACUC,BACUNI_01481
bc2018--bc2018___80_02430,BACUNI_01482,A7V1P4_BACUC,eno
bc2018--bc2018___80_02431,BACUNI_01484,,BACUNI_01484
bc2018--bc2018___80_02432,BACUNI_01485,,BACUNI_01485
bc2018--bc2018___80_02433,BACUNI_01486,,BACUNI_01486
bc2018--bc2018___80_02434,BACUNI_01487,,BACUNI_01487
bc2018--bc2018___80_02435,BACUNI_01488,A7V1Q0_BACUC,BACUNI_01488
bc2018--bc2018___80_02436,BACUNI_01489,A7V1Q1_BACUC,BACUNI_01489
bc2018--bc2018___80_02437,BACUNI_01490,,BACUNI_01490
bc2018--bc2018___80_02439,BACUNI_01493,,BACUNI_01493
bc2018--bc2018___80_02440,BACUNI_01494,A7V1Q5_BACUC,BACUNI_01494
bc2018--bc2018___80_02441,BACUNI_01495,A7V1Q6_BACUC,BACUNI_01495
bc2018--bc2018___80_02442,bc2018--bc2018___80_02442,,bc2018--bc2018___80_02442
bc2018--bc2018___80_02443,BACUNI_01497,,mntP
bc2018--bc2018___80_02444,BACUNI_01498,A7V1Q9_BACUC,BACUNI_01498
bc2018--bc2018___80_02445,BACUNI_01499,,BACUNI_01499
bc2018--bc2018___80_02446,BACUNI_01500,A7V1R1_BACUC,BACUNI_01500
bc2018--bc2018___80_02447,BACUNI_01501,A7V1R2_BACUC,BACUNI_01501
bc2018--bc2018___80_02448,BACUNI_01502,A7V1R3_BACUC,BACUNI_01502
bc2018--bc2018___80_02449,BACUNI_01503,A7V1R4_BACUC,floA
bc2018--bc2018___80_02450,bc2018--bc2018___80_02450,,bc2018--bc2018___80_02450
bc2018--bc2018___80_02451,BACUNI_01506,A7V1R7_BACUC,mnmE
bc2018--bc2018___80_02452,bc2018--bc2018___80_02452,,bc2018--bc2018___80_02452
bc2018--bc2018___80_02453,bc2018--bc2018___80_02453,,bc2018--bc2018___80_02453
bc2018--bc2018___80_02454,bc2018--bc2018___80_02454,,bc2018--bc2018___80_02454
bc2018--bc2018___80_02455,bc2018--bc2018___80_02455,,bc2018--bc2018___80_02455
bc2018--bc2018___80_02456,bc2018--bc2018___80_02456,,bc2018--bc2018___80_02456
bc2018--bc2018___80_02457,bc2018--bc2018___80_02457,,bc2018--bc2018___80_02457
bc2018--bc2018___80_02458,bc2018--bc2018___80_02458,,bc2018--bc2018___80_02458
bc2018--bc2018___80_02459,BACUNI_01514,,BACUNI_01514
bc2018--bc2018___80_02460,BACUNI_01515,,BACUNI_01515
bc2018--bc2018___80_02461,bc2018--bc2018___80_02461,,bc2018--bc2018___80_02461
bc2018--bc2018___80_02462,bc2018--bc2018___80_02462,,bc2018--bc2018___80_02462
bc2018--bc2018___80_02463,bc2018--bc2018___80_02463,,bc2018--bc2018___80_02463
bc2018--bc2018___80_02464,BACUNI_01520,,BACUNI_01520
bc2018--bc2018___80_02465,bc2018--bc2018___80_02465,,bc2018--bc2018___80_02465
bc2018--bc2018___80_02466,bc2018--bc2018___80_02466,,bc2018--bc2018___80_02466
bc2018--bc2018___80_02467,bc2018--bc2018___80_02467,,bc2018--bc2018___80_02467
bc2018--bc2018___80_02468,bc2018--bc2018___80_02468,,bc2018--bc2018___80_02468
bc2018--bc2018___80_02469,bc2018--bc2018___80_02469,,bc2018--bc2018___80_02469
bc2018--bc2018___80_02470,bc2018--bc2018___80_02470,,bc2018--bc2018___80_02470
bc2018--bc2018___80_02471,BACUNI_01529,,BACUNI_01529
bc2018--bc2018___80_02472,BACUNI_01530,,BACUNI_01530
bc2018--bc2018___80_02473,bc2018--bc2018___80_02473,,bc2018--bc2018___80_02473
bc2018--bc2018___80_02474,bc2018--bc2018___80_02474,,bc2018--bc2018___80_02474
bc2018--bc2018___80_02475,bc2018--bc2018___80_02475,,bc2018--bc2018___80_02475
bc2018--bc2018___80_02476,BACUNI_01534,,BACUNI_01534
bc2018--bc2018___80_02477,bc2018--bc2018___80_02477,,bc2018--bc2018___80_02477
bc2018--bc2018___80_02478,bc2018--bc2018___80_02478,,bc2018--bc2018___80_02478
bc2018--bc2018___80_02479,bc2018--bc2018___80_02479,,bc2018--bc2018___80_02479
bc2018--bc2018___80_02480,bc2018--bc2018___80_02480,,bc2018--bc2018___80_02480
bc2018--bc2018___80_02481,BACUNI_01332,,ynfM
bc2018--bc2018___80_02482,bc2018--bc2018___80_02482,,bc2018--bc2018___80_02482
bc2018--bc2018___80_02483,BACUNI_01328,A7V190_BACUC,BACUNI_01328
bc2018--bc2018___80_02484,BACUNI_01327,A7V189_BACUC,BACUNI_01327
bc2018--bc2018___80_02485,BACUNI_01326,,BACUNI_01326
bc2018--bc2018___80_02486,BACUNI_01325,,BACUNI_01325
bc2018--bc2018___80_02487,BACUNI_01324,A7V186_BACUC,BACUNI_01324
bc2018--bc2018___80_02488,BACUNI_01323,A7V185_BACUC,BACUNI_01323
bc2018--bc2018___80_02489,BACUNI_01322,A7V184_BACUC,BACUNI_01322
bc2018--bc2018___80_02490,BACUNI_01321,A7V183_BACUC,BACUNI_01321
bc2018--bc2018___80_02491,BACUNI_01320,A7V182_BACUC,BACUNI_01320
bc2018--bc2018___80_02492,bc2018--bc2018___80_02492,,bc2018--bc2018___80_02492
bc2018--bc2018___80_02493,BACUNI_01315,A7V176_BACUC,BACUNI_01315
bc2018--bc2018___80_02494,BACUNI_01313,A7V175_BACUC,BACUNI_01313
bc2018--bc2018___80_02495,bc2018--bc2018___80_02495,,bc2018--bc2018___80_02495
bc2018--bc2018___80_02496,bc2018--bc2018___80_02496,,bc2018--bc2018___80_02496
bc2018--bc2018___80_02497,BACUNI_01310,A7V172_BACUC,BACUNI_01310
bc2018--bc2018___80_02498,BACUNI_01309,A7V171_BACUC,BACUNI_01309
bc2018--bc2018___80_02499,BACUNI_01308,A7V170_BACUC,clpS
bc2018--bc2018___80_02500,BACUNI_01307,A7V169_BACUC,BACUNI_01307
bc2018--bc2018___80_02501,BACUNI_01306,,aat
bc2018--bc2018___80_02502,BACUNI_01305,A7V167_BACUC,BACUNI_01305
bc2018--bc2018___80_02503,BACUNI_01304,,BACUNI_01304
bc2018--bc2018___80_02504,bc2018--bc2018___80_02504,,bc2018--bc2018___80_02504
bc2018--bc2018___80_02505,BACUNI_01301,A7V163_BACUC,BACUNI_01301
bc2018--bc2018___80_02506,BACUNI_01300,,BACUNI_01300
bc2018--bc2018___80_02507,BACUNI_01299,A7V161_BACUC,BACUNI_01299
bc2018--bc2018___80_02508,BACUNI_01298,A7V160_BACUC,nfo
bc2018--bc2018___80_02509,BACUNI_01297,,BACUNI_01297
bc2018--bc2018___80_02510,BACUNI_01296,A7V158_BACUC,BACUNI_01296
bc2018--bc2018___80_02511,BACUNI_01295,A7V156_BACUC,BACUNI_01295
bc2018--bc2018___80_02512,BACUNI_01293,A7V154_BACUC,BACUNI_01293
bc2018--bc2018___80_02513,bc2018--bc2018___80_02513,,bc2018--bc2018___80_02513
bc2018--bc2018___80_02514,BACUNI_01289,,BACUNI_01289
bc2018--bc2018___80_02515,BACUNI_01288,A7V150_BACUC,BACUNI_01288
bc2018--bc2018___80_02516,BACUNI_01287,A7V149_BACUC,BACUNI_01287
bc2018--bc2018___80_02517,BACUNI_01285,A7V147_BACUC,BACUNI_01285
bc2018--bc2018___80_02518,BACUNI_01284,A7V146_BACUC,BACUNI_01284
bc2018--bc2018___80_02519,BACUNI_01283,A7V145_BACUC,BACUNI_01283
